,race_id,dist,place,dog_id,box,split_times,split_margins,run_time
2355,158208296,390m,5,618440029,7,8.54,0.09,22.69
2356,158208296,390m,6,1284200025,5,8.67,0.22,22.95
2357,158208296,390m,7,635490036,8,8.93,0.48,23.12
2358,158208296,390m,8,879520008,1,8.91,0.46,23.36
2359,158208287,450m,1,1435300027,6,6.75,0.04,25.91
2360,158208287,450m,2,946340056,3,6.75,0.04,26.03
2361,158208287,450m,3,1182150072,8,6.84,0.13,26.12
2362,158208287,450m,4,1182160084,5,6.71,0.00,26.16
2363,158208287,450m,5,1156610004,7,6.92,0.21,26.32
2364,158208287,450m,6,1143060006,2,6.90,0.19,26.61
2365,158208287,450m,7,1310540012,1,6.85,0.14,26.64
2366,158208287,450m,8,954250046,4,7.02,0.31,26.73
2367,158208286,450m,1,960930000,5,6.78,0.04,26.03
2368,158208286,450m,2,794560050,3,6.80,0.06,26.08
2369,158208286,450m,3,1206210162,8,6.92,0.18,26.29
2370,158208286,450m,4,825780055,1,6.96,0.22,26.32
2371,158208286,450m,5,169590002,2,7.15,0.41,26.38
2372,158208286,450m,6,606840000,7,6.78,0.04,26.41
2373,158208286,450m,7,771030055,4,6.74,0.00,26.42
2374,158208286,450m,8,1156610005,6,6.89,0.15,26.45
2375,158208293,450m,1,1245880023,5,6.57,0.00,25.36
2376,158208293,450m,2,1184050063,6,6.64,0.07,25.45
2377,158208293,450m,3,608350000,2,6.80,0.23,25.66
2378,158208293,450m,4,1306460091,7,6.82,0.25,25.79
2379,158208293,450m,5,227460023,1,6.76,0.19,25.79
2380,158208293,450m,6,878490023,8,6.83,0.26,25.92
2381,158208293,450m,7,-751982,4,6.92,0.35,26.00
2382,158208293,450m,8,1156610001,3,7.01,0.44,26.05
2383,158208292,450m,1,1156240131,5,6.72,0.07,25.37
2384,158208292,450m,2,883010025,4,6.69,0.04,25.89
2385,158208292,450m,3,542240007,3,6.76,0.11,25.95
2386,158208292,450m,4,856390007,8,6.83,0.18,25.96
2387,158208292,450m,5,883010021,1,6.65,0.00,26.01
2388,158208292,450m,6,368850007,2,6.98,0.33,26.02
2389,158208292,450m,7,-749530,7,6.93,0.28,26.11
2390,158208294,450m,1,1284200005,4,6.75,0.07,25.45
2391,158208294,450m,2,1245880024,7,6.68,0.00,25.63
2392,158208294,450m,3,1184050050,1,6.85,0.17,25.72
2393,158208294,450m,4,940060001,8,6.77,0.09,25.84
2394,158208294,450m,5,833710001,2,6.76,0.08,26.23
2395,158208294,450m,6,1156610002,6,6.78,0.10,26.32
2396,158208294,450m,7,1237400047,3,7.13,0.45,26.45
2397,158208291,450m,1,123960435,3,6.76,0.21,25.46
2398,158208291,450m,2,931470083,4,6.83,0.28,25.62
2399,158208291,450m,3,800830050,7,6.55,0.00,25.68
2400,158208291,450m,4,879520041,1,7.04,0.49,25.82
2401,158208291,450m,5,678750041,8,6.82,0.27,25.85
2402,158208291,450m,6,563440031,6,6.81,0.26,25.91
2403,158208291,450m,7,-751180,5,7.05,0.50,26.07
2404,158208291,450m,8,678470004,2,7.04,0.49,26.18
2405,158208295,390m,1,1206250143,1,8.64,0.00,22.35
2406,158208295,390m,2,391890013,2,8.69,0.05,22.90
2407,158208295,390m,3,222720008,7,8.89,0.25,22.98
2408,158208295,390m,4,701340065,8,8.75,0.11,23.07
2409,158208295,390m,5,960960037,5,8.71,0.07,23.10
2410,158208295,390m,6,1143060001,3,8.99,0.35,23.14
2411,158208295,390m,7,750420017,4,9.20,0.56,23.21
2412,158208295,390m,8,754430063,6,9.13,0.49,23.30
2413,158208288,390m,1,985260023,2,8.58,0.13,22.33
2414,158208288,390m,2,881030036,8,8.45,0.00,22.38
2415,158208288,390m,3,763790057,3,8.57,0.12,22.43
2416,158208288,390m,4,256990047,4,8.49,0.04,22.49
2417,158208288,390m,5,577770030,6,8.67,0.22,22.53
2418,158208288,390m,6,578460012,5,8.72,0.27,22.65
2419,158208288,390m,7,-743840,1,8.67,0.22,22.70
2420,158208288,390m,8,111600640,7,8.74,0.29,22.87
2421,158208290,390m,1,754430016,1,8.57,0.14,22.34
2422,158208290,390m,2,275790034,3,8.43,0.00,22.48
2423,158208290,390m,3,963700084,2,8.64,0.21,22.65
2424,158208290,390m,4,703840057,4,8.68,0.25,22.66
2425,158208290,390m,5,881030050,7,8.68,0.25,22.70
2426,158208290,390m,6,931460055,5,8.80,0.37,22.73
2427,158208290,390m,7,-729107,8,8.94,0.51,22.96
2428,158208290,390m,8,763790106,6,8.89,0.46,23.13
2429,158208289,390m,1,491780033,6,8.80,0.23,22.59
2430,158208289,390m,2,257120016,1,8.66,0.09,22.67
2431,158208289,390m,3,422220006,8,8.59,0.02,22.72
2432,158208289,390m,4,227460026,3,8.66,0.09,22.88
2433,158208289,390m,5,881030039,2,8.57,0.00,22.93
2434,158208289,390m,6,208690013,4,8.88,0.31,23.33
2435,158208289,390m,7,-751690,5,8.88,0.31,23.33
2436,158208289,390m,8,391870000,7,8.87,0.30,23.36
2437,480283664,390m,1,315861977,2,8.57,0.00,22.37
2438,480283664,390m,2,276938277,4,8.82,0.25,22.80
2439,480283664,390m,3,312534828,6,9.01,0.44,22.97
2440,480283664,390m,4,291529896,5,9.07,0.50,23.17
2441,480283664,390m,5,338097856,3,9.02,0.45,23.46
2442,480283664,390m,6,276938275,7,9.08,0.51,23.78
2443,480283664,390m,7,308508787,1,8.82,0.25,23.84
2444,480283664,390m,8,265781107,8,9.08,0.51,23.90
2445,479135879,450m,1,315222217,2,6.56,0.00,25.38
2446,479135879,450m,2,327378021,6,6.61,0.05,25.38
2447,479135879,450m,3,302604512,8,6.96,0.40,25.44
2448,479135879,450m,4,328642974,7,6.79,0.23,25.54
2449,479135879,450m,5,295448223,1,6.92,0.36,25.73
2450,479135879,450m,6,315938122,4,6.79,0.23,25.79
2451,479135879,450m,7,152899691,3,6.92,0.36,25.93
2452,480283668,390m,1,321682601,6,8.43,0.11,22.25
2453,480283668,390m,2,308817404,4,8.67,0.35,22.31
2454,480283668,390m,3,312534829,1,8.51,0.19,22.32
2455,480283668,390m,4,328325351,5,8.32,0.00,22.37
2456,480283668,390m,7,219045251,2,8.64,0.32,22.66
2457,480283668,390m,8,251120746,7,8.86,0.54,22.78
2458,480283662,390m,1,287560984,8,8.52,0.35,22.04
2459,480283662,390m,2,298886081,1,8.17,0.00,22.17
2460,480283662,390m,3,234040146,4,8.57,0.40,22.29
2461,480283662,390m,4,254764013,5,8.63,0.46,22.48
2462,480283662,390m,5,312534823,3,8.78,0.61,22.54
2463,480283662,390m,6,198170053,7,8.64,0.47,22.57
2464,480283662,390m,7,253388783,6,8.78,0.61,22.67
2465,480283662,390m,8,285870105,2,8.75,0.58,22.71
2466,480283671,450m,1,296096037,7,6.74,0.12,25.72
2467,480283671,450m,2,267953839,1,6.71,0.09,25.84
2468,480283671,450m,3,257637309,2,6.67,0.05,25.92
2469,480283671,450m,4,295447232,5,6.83,0.21,25.94
2470,480283671,450m,5,318508255,6,6.62,0.00,25.94
2471,480283671,450m,6,321686596,8,6.78,0.16,25.99
2472,480283671,450m,7,302934660,3,6.74,0.12,26.80
2473,480283670,450m,1,245669366,8,6.62,0.00,25.29
2474,480283670,450m,2,285758881,1,6.74,0.12,25.71
2475,480283670,450m,3,298889613,5,6.87,0.25,25.78
2476,480283670,450m,4,109032174,2,6.85,0.23,25.93
2477,480283670,450m,5,221780706,7,6.76,0.14,26.00
2478,480283670,450m,6,226693488,6,6.92,0.30,26.04
2479,480283670,450m,7,1524380048,3,7.37,0.75,26.22
2480,480283670,450m,8,155646672,4,7.34,0.72,26.43
2481,480283665,390m,1,109766104,7,8.51,0.19,21.78
2482,480283665,390m,2,160105572,8,8.60,0.28,22.14
2483,480283665,390m,3,137422314,5,8.50,0.18,22.30
2484,480283665,390m,4,221780687,2,8.32,0.00,22.37
2485,480283665,390m,5,1152760012,1,8.67,0.35,22.53
2486,480283665,390m,6,126754004,6,8.60,0.28,22.71
2487,480283669,450m,1,137764992,6,6.65,0.07,25.11
2488,480283669,450m,2,238517583,3,6.67,0.09,25.21
2489,480283669,450m,3,224040190,5,6.58,0.00,25.47
2490,480283669,450m,4,262316193,8,6.86,0.28,25.57
2491,480283669,450m,5,1136220022,1,6.72,0.14,25.60
2492,480283669,450m,6,250185380,4,6.79,0.21,25.76
2493,480283669,450m,7,123941402,2,6.87,0.29,26.02
2494,480283669,450m,8,1713250023,7,6.87,0.29,26.06
2495,480283663,390m,1,312534825,2,8.40,0.02,22.09
2496,480283663,390m,2,196374472,3,8.38,0.00,22.21
2497,480283663,390m,3,253388779,5,8.50,0.12,22.34
2498,480283663,390m,4,230662410,8,8.50,0.12,22.37
2499,480283663,390m,5,230316217,7,8.45,0.07,22.49
2500,480283663,390m,6,163734337,1,8.66,0.28,22.65
2501,480283663,390m,7,281466815,6,8.47,0.09,22.71
2502,480283663,390m,8,198401521,4,8.80,0.42,22.80
2503,480283666,390m,1,176440692,3,8.40,0.00,22.38
2504,480283666,390m,2,153502397,2,8.59,0.19,22.59
2505,480283666,390m,3,1873790023,1,8.56,0.16,22.60
2506,480283666,390m,4,124885844,7,8.60,0.20,22.64
2507,480283666,390m,5,167542428,5,8.86,0.46,22.73
2508,480283666,390m,6,262316684,4,8.67,0.27,22.75
2509,480283666,390m,7,250704913,8,8.54,0.14,22.80
2510,480283666,390m,8,162212285,6,8.70,0.30,22.91
2511,480283667,390m,1,288367083,2,8.53,0.00,22.38
2512,480283667,390m,2,1426150037,8,8.55,0.02,22.47
2513,480283667,390m,3,251120742,7,8.53,0.00,22.61
2514,480283667,390m,4,1973700006,6,8.97,0.44,22.87
2515,480283667,390m,5,1306220024,4,8.92,0.39,22.90
2516,480283667,390m,6,1880940003,5,8.90,0.37,22.97
2517,480283667,390m,7,208441051,3,8.95,0.42,22.99
2518,480283667,390m,8,1963770059,1,8.98,0.45,23.07
2519,480283661,390m,1,249099734,8,8.34,0.00,22.38
2520,480283661,390m,2,122462443,6,8.94,0.60,22.47
2521,480283661,390m,3,203248212,1,8.74,0.40,22.47
2522,480283661,390m,4,238496593,5,8.55,0.21,22.48
2523,480283661,390m,5,145207340,7,8.88,0.54,22.58
2524,480283661,390m,6,221747116,2,8.83,0.49,22.64
2525,480283661,390m,7,2145330015,4,8.88,0.54,22.72
2526,480283661,390m,8,1281000005,3,9.13,0.79,22.79
2527,356873333,450m,1,1873790005,8,6.85,0.07,25.88
2528,356873333,450m,2,199820855,7,7.08,0.30,26.14
2529,356873333,450m,3,109496057,5,6.85,0.07,26.17
2530,356873333,450m,4,166062484,2,6.78,0.00,26.52
2531,356873333,450m,5,167542433,4,6.96,0.18,26.58
2532,356873333,450m,6,208442555,6,7.14,0.36,26.60
2533,356873333,450m,7,204133454,1,6.87,0.09,26.67
2534,356873333,450m,8,197548337,3,7.09,0.31,26.99
2535,356873332,450m,1,203248203,5,6.64,0.00,25.85
2536,356873332,450m,2,177059920,2,6.92,0.28,25.95
2537,356873332,450m,3,1945060001,3,6.89,0.25,25.96
2538,356873332,450m,4,1346570008,1,6.76,0.12,26.02
2539,356873332,450m,5,1945060003,8,6.93,0.29,26.23
2540,356873332,450m,6,197538294,7,6.73,0.09,26.25
2541,356873332,450m,7,201710122,6,6.90,0.26,26.25
2542,356873332,450m,8,1745540009,4,6.94,0.30,26.57
2543,356873331,450m,1,2099800058,1,6.77,0.00,25.80
2544,356873331,450m,2,198169050,4,6.82,0.05,25.80
2545,356873331,450m,3,167548931,5,6.91,0.14,26.15
2546,356873331,450m,4,1199430033,2,6.92,0.15,26.51
2547,356873331,450m,5,149705822,3,6.82,0.05,26.53
2548,356873331,450m,6,163762383,7,6.97,0.20,26.56
2549,356873331,450m,7,198169051,8,7.13,0.36,26.98
2550,356873331,450m,8,149704323,6,6.91,0.14,27.84
2551,356873323,390m,1,109975016,3,8.65,0.07,22.81
2552,356873323,390m,2,1389280010,2,8.76,0.18,22.83
2553,356873323,390m,3,121763541,8,8.69,0.11,22.85
2554,356873323,390m,4,1322730012,1,8.58,0.00,22.91
2555,356873323,390m,5,1003440011,6,8.89,0.31,22.93
2556,356873323,390m,6,2099800026,5,8.69,0.11,23.00
2557,356873323,390m,7,1346610002,7,8.78,0.20,23.37
2558,356873323,390m,8,1733580005,4,8.66,0.08,23.70
2559,356873330,450m,1,1974570008,6,6.92,0.24,25.87
2560,356873330,450m,2,1976880005,4,6.91,0.23,26.02
2561,356873330,450m,3,195714152,5,6.91,0.23,26.05
2562,356873330,450m,4,114215507,7,6.68,0.00,26.29
2563,356873330,450m,5,887800020,2,6.92,0.24,26.34
2564,356873330,450m,6,126531105,1,6.99,0.31,26.45
2565,356873330,450m,7,132913297,3,7.02,0.34,26.52
2566,356873328,450m,1,1260910124,5,6.68,0.00,25.70
2567,356873328,450m,2,156017423,2,6.73,0.05,25.80
2568,356873328,450m,3,1595000005,3,6.83,0.15,25.92
2569,356873328,450m,4,1426150022,6,6.82,0.14,26.00
2570,356873328,450m,5,2035650009,4,6.84,0.16,26.07
2571,356873328,450m,6,111276685,7,6.83,0.15,26.14
2572,356873328,450m,7,888610018,1,6.89,0.21,26.17
2573,356873328,450m,8,1448760015,8,6.93,0.25,26.21
2574,356873329,450m,1,1929950000,1,7.10,0.40,26.18
2575,356873329,450m,2,1238520079,5,6.98,0.28,26.27
2576,356873329,450m,3,1426150023,4,7.19,0.49,26.30
2577,356873329,450m,4,1873790013,7,6.70,0.00,26.30
2578,356873329,450m,5,1426150026,6,7.02,0.32,26.32
2579,356873329,450m,6,1245880020,8,6.70,0.00,26.47
2580,356873329,450m,7,1209110003,3,7.19,0.49,26.52
2581,356873329,450m,8,1713250022,2,7.16,0.46,26.53
2582,356873327,450m,1,1896150000,1,6.69,0.04,25.65
2583,356873327,450m,2,1969660006,4,6.65,0.00,25.71
2584,356873327,450m,3,1745540008,3,6.81,0.16,25.89
2585,356873327,450m,4,126531104,6,6.88,0.23,26.07
2586,356873327,450m,5,112926422,2,6.83,0.18,26.07
2587,356873327,450m,6,1419080005,8,6.84,0.19,26.11
2588,356873327,450m,7,126472002,5,6.84,0.19,26.19
2589,356873327,450m,8,2131500004,7,6.97,0.32,26.32
2590,356873326,390m,1,114244038,5,8.43,0.00,22.61
2591,356873326,390m,2,190918108,1,8.69,0.26,22.76
2592,356873326,390m,3,141319087,4,8.92,0.49,22.81
2593,356873326,390m,4,188361975,6,8.68,0.25,22.89
2594,356873326,390m,5,1014090026,7,8.69,0.26,22.97
2595,356873326,390m,6,145207343,8,8.85,0.42,23.03
2596,356873326,390m,7,137473902,2,8.90,0.47,23.13
2597,356873326,390m,8,197538309,3,8.64,0.21,23.33
2598,356873325,390m,1,1419170001,7,8.48,0.00,22.38
2599,356873325,390m,2,1579540057,5,8.78,0.30,22.50
2600,356873325,390m,3,135412290,6,8.64,0.16,22.66
2601,356873325,390m,4,1568180005,1,8.73,0.25,22.75
2602,356873325,390m,5,1912130003,2,8.78,0.30,22.95
2603,356873325,390m,6,1649540017,3,8.94,0.46,22.96
2604,356873325,390m,7,144574071,4,9.02,0.54,23.11
2605,356873325,390m,8,159733334,8,8.85,0.37,23.23
2606,356873322,390m,1,1906070001,8,8.30,0.00,22.48
2607,356873322,390m,2,1873790009,7,8.72,0.42,22.53
2608,356873322,390m,3,184223212,4,8.48,0.18,22.61
2609,356873322,390m,4,109975017,5,8.65,0.35,22.67
2610,356873322,390m,5,1486690056,2,8.98,0.68,22.68
2611,356873322,390m,6,1992610007,1,8.83,0.53,22.74
2612,356873322,390m,7,1673800089,3,8.93,0.63,23.00
2613,356873322,390m,8,1745570001,6,9.04,0.74,23.75
2614,356873324,390m,1,1448580002,7,8.36,0.00,22.01
2615,356873324,390m,2,1897860002,2,8.61,0.25,22.52
2616,356873324,390m,3,1389280131,1,8.55,0.19,22.57
2617,356873324,390m,4,1474670043,4,8.65,0.29,22.63
2618,356873324,390m,5,1284200073,6,8.36,0.00,22.64
2619,356873324,390m,6,1226490031,5,8.57,0.21,22.85
2620,356873324,390m,7,1295000016,3,8.61,0.25,23.25
2621,423791393,390m,1,284105087,8,8.46,0.00,22.13
2622,423791393,390m,2,242073682,1,8.53,0.07,22.18
2623,423791393,390m,3,230662410,5,8.60,0.14,22.67
2624,423791393,390m,4,173285885,2,8.51,0.05,22.92
2625,423791393,390m,5,235407884,7,8.71,0.25,23.23
2626,423791393,390m,6,242073681,4,8.76,0.30,23.52
2627,423791398,390m,1,201710115,8,8.65,0.00,22.53
2628,423791398,390m,2,242742516,3,8.76,0.11,22.64
2629,423791398,390m,3,212327812,1,8.76,0.11,22.85
2630,423791398,390m,4,230317219,6,9.08,0.43,22.89
2631,423791398,390m,5,224869347,4,8.88,0.23,22.90
2632,423791398,390m,6,177418634,7,9.00,0.35,23.02
2633,423791398,390m,7,131734958,2,9.01,0.36,23.16
2634,423791398,390m,8,1281000005,5,9.04,0.39,23.21
2635,423791395,390m,1,215237115,8,8.27,0.00,21.84
2636,423791395,390m,2,206889960,2,8.59,0.32,22.18
2637,423791395,390m,3,136721400,1,8.69,0.42,22.24
2638,423791395,390m,4,137422310,7,8.46,0.19,22.25
2639,423791395,390m,5,214384921,6,8.83,0.56,22.31
2640,423791395,390m,6,120344221,4,8.73,0.46,22.50
2641,423791395,390m,7,111766592,3,8.73,0.46,22.53
2642,423791395,390m,8,1295030013,5,8.78,0.51,22.78
2643,423791394,390m,1,235409380,6,8.25,0.00,21.67
2644,423791394,390m,2,196374477,8,8.39,0.14,21.92
2645,423791394,390m,3,1770380021,1,8.51,0.26,22.07
2646,423791394,390m,4,206889956,4,8.62,0.37,22.10
2647,423791394,390m,5,763790063,7,8.65,0.40,22.41
2648,423791394,390m,6,1389280143,2,8.58,0.33,22.44
2649,423791391,450m,1,232473021,5,6.53,0.00,24.99
2650,423791391,450m,2,222371861,7,6.71,0.18,25.40
2651,423791391,450m,3,2032450073,8,6.83,0.30,25.41
2652,423791391,450m,4,214382423,4,6.94,0.41,25.60
2653,423791391,450m,5,145856634,2,6.93,0.40,25.68
2654,423791391,450m,6,123941400,6,6.78,0.25,25.72
2655,423791391,450m,7,1245880043,1,6.78,0.25,25.88
2656,423791391,450m,8,1426150022,3,6.99,0.46,26.09
2657,423791401,450m,1,1748170031,4,6.61,0.00,25.44
2658,423791401,450m,2,114215509,5,6.62,0.01,25.54
2659,423791401,450m,3,212327814,3,6.72,0.11,25.54
2660,423791401,450m,4,167542422,6,6.87,0.26,25.68
2661,423791401,450m,5,1184050057,1,6.81,0.20,25.68
2662,423791401,450m,6,1426150023,8,6.96,0.35,25.80
2663,423791401,450m,7,145207342,7,6.72,0.11,25.82
2664,423791401,450m,8,112926426,2,6.86,0.25,26.02
2665,423791392,450m,1,129658800,4,6.62,0.00,25.35
2666,423791392,450m,2,167542426,1,6.69,0.07,25.44
2667,423791392,450m,3,220454529,6,6.71,0.09,25.47
2668,423791392,450m,4,162212289,8,6.90,0.28,25.51
2669,423791392,450m,5,157501917,2,6.78,0.16,25.57
2670,423791392,450m,6,210869899,7,6.78,0.16,25.66
2671,423791392,450m,7,139716881,5,6.85,0.23,25.67
2672,423791392,450m,8,232473018,3,6.76,0.14,25.80
2673,423791399,450m,1,198170059,2,6.72,0.20,25.10
2674,423791399,450m,2,118013560,4,6.61,0.09,25.22
2675,423791399,450m,3,126153827,3,6.52,0.00,25.25
2676,423791399,450m,4,2009740004,7,6.72,0.20,25.43
2677,423791399,450m,5,118702971,8,6.71,0.19,25.63
2678,423791399,450m,6,128010528,6,6.84,0.32,25.75
2679,423791399,450m,7,1745570001,1,6.71,0.19,26.01
2680,423791400,450m,1,109032189,4,6.69,0.00,25.58
2681,423791400,450m,2,1873790023,7,6.75,0.06,25.71
2682,423791400,450m,3,224869345,2,6.74,0.05,25.85
2683,423791400,450m,4,157501904,6,6.96,0.27,26.05
2684,423791400,450m,5,1334070050,3,6.77,0.08,26.08
2685,423791400,450m,6,1457710141,1,6.71,0.02,26.08
2686,423791396,390m,1,206889955,6,8.40,0.04,22.18
2687,423791396,390m,2,766410015,4,8.50,0.14,22.26
2688,423791396,390m,3,230317220,3,8.36,0.00,22.31
2689,423791396,390m,4,118703011,1,8.67,0.31,22.45
2690,423791396,390m,5,118013567,7,8.61,0.25,22.47
2691,423791396,390m,6,243599801,8,8.61,0.25,22.54
2692,423791396,390m,7,203248212,5,8.61,0.25,22.56
2693,423791397,390m,1,135412293,2,8.56,0.11,22.68
2694,423791397,390m,2,1383590020,5,8.80,0.35,22.78
2695,423791397,390m,3,1752820010,4,8.68,0.23,22.82
2696,423791397,390m,4,1448780006,3,8.89,0.44,22.83
2697,423791397,390m,5,114244038,7,8.56,0.11,22.86
2698,423791397,390m,6,833710000,8,8.73,0.28,22.88
2699,423791397,390m,7,136721397,1,8.45,0.00,23.06
2700,140638725,450m,1,1284200007,2,6.76,0.00,25.75
2701,140638725,450m,2,843860049,3,6.90,0.14,25.79
2702,140638725,450m,3,820830111,8,6.89,0.13,25.99
2703,140638725,450m,4,1184050091,7,6.85,0.09,26.30
2704,140638725,450m,5,952190061,5,7.11,0.35,26.49
2705,140638725,450m,6,806710012,6,7.05,0.29,26.58
2706,140638725,450m,7,497110001,1,6.88,0.12,26.61
2707,140638725,450m,8,1245880021,4,6.91,0.15,26.71
2708,140638721,390m,1,1249530002,5,8.36,0.00,22.48
2709,140638721,390m,2,1312340003,7,8.71,0.35,22.59
2710,140638721,390m,3,643790047,1,8.85,0.49,22.84
2711,140638721,390m,4,366050011,3,9.11,0.75,22.85
2712,140638721,390m,5,856390107,6,8.97,0.61,22.87
2713,140638721,390m,6,837870025,8,8.96,0.60,23.08
2714,140638721,390m,7,806710109,4,9.27,0.91,23.08
2715,140638721,390m,8,935700008,2,9.13,0.77,23.09
2716,140638722,390m,1,1245880024,7,8.53,0.00,22.39
2717,140638722,390m,2,762940008,2,8.64,0.11,22.67
2718,140638722,390m,3,825780055,8,8.72,0.19,22.71
2719,140638722,390m,4,931140070,5,8.96,0.43,22.97
2720,140638722,390m,5,820830182,6,8.90,0.37,23.17
2721,140638722,390m,6,892110037,1,9.17,0.64,23.19
2722,140638722,390m,7,250490043,4,8.90,0.37,23.69
2723,140638722,390m,8,954250021,3,8.88,0.35,23.83
2724,140638716,450m,1,1156240131,8,6.66,0.00,25.49
2725,140638716,450m,2,1241510036,1,6.67,0.01,25.60
2726,140638716,450m,3,1143060003,2,6.88,0.22,25.61
2727,140638716,450m,4,946340042,7,7.23,0.57,26.22
2728,140638716,450m,5,855980018,5,7.05,0.39,26.39
2729,140638716,450m,6,1060190034,3,6.98,0.32,26.53
2730,140638716,450m,7,950180009,4,7.28,0.62,26.61
2731,140638716,450m,8,1306460091,6,7.19,0.53,26.79
2732,140638726,650m,1,858100013,6,17.62,0.14,37.91
2733,140638726,650m,2,250490092,5,17.48,0.00,38.21
2734,140638726,650m,3,409500003,8,18.60,1.12,38.36
2735,140638726,650m,4,-732130,2,17.76,0.28,38.36
2736,140638726,650m,5,497050000,7,17.97,0.49,38.41
2737,140638726,650m,6,871730001,3,18.25,0.77,38.45
2738,140638726,650m,7,257120013,1,18.04,0.56,38.64
2739,140638726,650m,8,-751174,4,18.67,1.19,38.90
2740,137365287,450m,1,612290008,2,6.57,0.00,25.29
2741,137365287,450m,2,618440009,3,6.58,0.01,25.60
2742,137365287,450m,3,763790004,6,6.93,0.36,25.73
2743,137365287,450m,4,-750769,1,6.68,0.11,25.73
2744,137365287,450m,5,855980016,8,6.79,0.22,25.74
2745,137365287,450m,6,1310540011,7,6.84,0.27,25.80
2746,137365287,450m,7,169590003,5,6.86,0.29,25.94
2747,137365287,450m,8,618440011,4,6.66,0.09,25.97
2748,140638718,450m,1,794560041,5,6.64,0.01,25.44
2749,140638718,450m,2,275990018,8,6.63,0.00,25.60
2750,140638718,450m,3,839580031,1,6.74,0.11,25.66
2751,140638718,450m,4,931470083,4,6.85,0.22,25.71
2752,140638718,450m,5,608350000,6,6.83,0.20,25.93
2753,140638718,450m,6,931140069,7,6.88,0.25,25.96
2754,140638718,450m,7,-728014,3,6.97,0.34,25.96
2755,140638718,450m,8,778670043,2,7.07,0.44,26.09
2756,140638717,450m,1,792830038,1,6.54,0.00,25.20
2757,140638717,450m,2,313040149,4,6.68,0.14,25.48
2758,140638717,450m,3,858100011,7,6.84,0.30,25.61
2759,140638717,450m,4,678750041,2,6.82,0.28,25.66
2760,140638717,450m,5,289960006,8,7.05,0.51,25.69
2761,140638717,450m,6,881030005,6,7.00,0.46,25.81
2762,140638717,450m,7,878490014,5,6.86,0.32,25.83
2763,140638720,390m,1,1241510039,4,8.41,0.00,22.13
2764,140638720,390m,2,-749792,3,8.74,0.33,22.23
2765,140638720,390m,3,592760069,7,8.55,0.14,22.25
2766,140638720,390m,4,250490123,2,8.60,0.19,22.27
2767,140638720,390m,5,148150356,5,8.81,0.40,22.66
2768,140638720,390m,6,1126310001,8,8.88,0.47,22.76
2769,140638720,390m,7,-745702,6,8.95,0.54,23.17
2770,140638723,390m,1,1143060001,5,8.62,0.00,22.57
2771,140638723,390m,2,1362060063,8,8.73,0.11,22.93
2772,140638723,390m,3,771030016,7,8.90,0.28,23.19
2773,140638723,390m,4,883010026,4,9.02,0.40,23.21
2774,140638723,390m,5,771030055,6,8.78,0.16,23.21
2775,140638723,390m,6,946340045,1,8.81,0.19,23.30
2776,140638723,390m,7,1022330072,2,8.88,0.26,23.60
2777,140638723,390m,8,820830180,3,8.95,0.33,23.70
2778,140638724,390m,1,856380087,4,8.43,0.00,22.23
2779,140638724,390m,2,1362060083,1,8.71,0.28,22.58
2780,140638724,390m,3,1426150032,8,8.99,0.56,22.76
2781,140638724,390m,4,963700183,6,9.29,0.86,22.85
2782,140638724,390m,5,688090041,2,9.13,0.70,22.90
2783,140638724,390m,6,1143060006,7,9.15,0.72,22.93
2784,140638724,390m,7,960960036,5,9.57,1.14,23.46
2785,140638724,390m,8,825780004,3,9.64,1.21,23.52
2786,140638719,450m,1,35580019,6,6.75,0.11,25.69
2787,140638719,450m,2,960960038,4,6.64,0.00,25.82
2788,140638719,450m,3,602160017,5,6.96,0.32,25.88
2789,140638719,450m,4,1156610002,1,6.92,0.28,25.88
